symbol,buyer_member_id,seller_member_id,volume,price,amount,transaction_time,contract_id
UPCL,85,34,10,378.5,3785.0,2026-04-28 14:59:59.864,2026042804015076
UPCL,58,60,10,374.5,3745.0,2026-04-28 14:59:57.749,2026042804015029
UPCL,58,59,200,379.0,75800.0,2026-04-28 14:59:38.179,2026042804014838
UPCL,34,41,830,380.0,315400.0,2026-04-28 14:59:18.401,2026042804014628
UPCL,34,57,50,380.0,19000.0,2026-04-28 14:59:18.401,2026042804014627
UPCL,34,35,1120,380.0,425600.0,2026-04-28 14:59:18.401,2026042804014626
UPCL,34,35,380,380.0,144400.0,2026-04-28 14:59:05.882,2026042804014567
UPCL,34,17,500,380.0,190000.0,2026-04-28 14:59:05.882,2026042804014566
UPCL,34,58,98,380.0,37240.0,2026-04-28 14:59:05.882,2026042804014565
UPCL,34,54,207,379.0,78453.0,2026-04-28 14:59:05.882,2026042804014564
UPCL,34,58,30,379.0,11370.0,2026-04-28 14:59:05.882,2026042804014563
UPCL,34,57,1000,379.0,379000.0,2026-04-28 14:59:05.882,2026042804014562
UPCL,34,57,100,379.0,37900.0,2026-04-28 14:59:05.882,2026042804014561
UPCL,34,36,50,378.0,18900.0,2026-04-28 14:59:05.882,2026042804014560
UPCL,34,66,1000,378.0,378000.0,2026-04-28 14:59:05.882,2026042804014559
UPCL,34,66,135,378.0,51030.0,2026-04-28 14:59:05.882,2026042804014558
UPCL,34,38,1000,377.9,377900.0,2026-04-28 14:59:05.882,2026042804014557
UPCL,34,66,500,377.8,188900.0,2026-04-28 14:59:05.882,2026042804014556
UPCL,47,38,17,374.3,6363.1,2026-04-28 14:58:54.967,2026042804014453
UPCL,58,38,100,375.0,37500.0,2026-04-28 14:58:54.967,2026042804014452
UPCL,34,66,365,378.0,137970.0,2026-04-28 14:57:56.614,2026042804014194
UPCL,34,42,90,378.0,34020.0,2026-04-28 14:57:56.614,2026042804014193
UPCL,34,42,470,377.9,177613.0,2026-04-28 14:57:56.614,2026042804014192
UPCL,34,49,358,377.8,135252.4,2026-04-28 14:57:56.614,2026042804014191
UPCL,34,74,200,377.0,75400.0,2026-04-28 14:57:56.614,2026042804014190
UPCL,34,34,339,377.0,127803.0,2026-04-28 14:57:56.614,2026042804014189
UPCL,34,42,58,376.9,21860.2,2026-04-28 14:57:56.614,2026042804014188
UPCL,34,39,120,376.9,45228.0,2026-04-28 14:57:56.614,2026042804014187
UPCL,100,48,483,375.0,181125.0,2026-04-28 14:57:54.269,2026042804014176
UPCL,29,48,67,375.0,25125.0,2026-04-28 14:57:48.615,2026042804014150
UPCL,58,48,450,375.0,168750.0,2026-04-28 14:57:32.561,2026042804014087
UPCL,34,39,780,376.9,293982.0,2026-04-28 14:57:31.630,2026042804014082
UPCL,34,34,875,376.0,329000.0,2026-04-28 14:57:31.630,2026042804014081
UPCL,34,11,345,376.0,129720.0,2026-04-28 14:57:31.630,2026042804014080
UPCL,100,7,120,375.0,45000.0,2026-04-28 14:56:52.654,2026042804013973
UPCL,100,59,925,375.0,346875.0,2026-04-28 14:56:52.654,2026042804013972
UPCL,38,52,203,374.1,75942.3,2026-04-28 14:55:09.724,2026042804013622
UPCL,34,52,50,374.1,18705.0,2026-04-28 14:55:09.724,2026042804013621
UPCL,47,52,247,374.1,92402.7,2026-04-28 14:55:09.724,2026042804013620
UPCL,94,59,75,375.0,28125.0,2026-04-28 14:54:16.134,2026042804013300
UPCL,94,38,25,375.0,9375.0,2026-04-28 14:54:15.690,2026042804013298
UPCL,44,11,200,376.0,75200.0,2026-04-28 14:53:33.027,2026042804013195
UPCL,44,68,200,376.0,75200.0,2026-04-28 14:53:19.394,2026042804013166
UPCL,44,77,54,376.0,20304.0,2026-04-28 14:53:19.394,2026042804013165
UPCL,44,48,248,376.0,93248.0,2026-04-28 14:53:19.394,2026042804013164
UPCL,44,39,392,376.0,147392.0,2026-04-28 14:53:19.394,2026042804013163
UPCL,17,38,75,375.0,28125.0,2026-04-28 14:53:15.440,2026042804013154
UPCL,21,39,10,376.0,3760.0,2026-04-28 14:51:58.542,2026042804012837
UPCL,21,11,27,375.9,10149.3,2026-04-28 14:51:51.137,2026042804012812
UPCL,47,51,53,374.1,19827.300000000003,2026-04-28 14:51:46.058,2026042804012791
UPCL,21,51,183,374.1,68460.3,2026-04-28 14:51:46.058,2026042804012790
UPCL,21,58,117,374.1,43769.7,2026-04-28 14:51:31.331,2026042804012774
UPCL,21,50,100,375.0,37500.0,2026-04-28 14:50:57.176,2026042804012705
UPCL,34,11,200,375.0,75000.0,2026-04-28 14:49:53.673,2026042804012514
UPCL,48,45,500,374.0,187000.0,2026-04-28 14:48:46.857,2026042804012358
UPCL,57,11,20,375.0,7500.0,2026-04-28 14:47:50.121,2026042804012252
UPCL,42,11,35,375.0,13125.0,2026-04-28 14:47:50.121,2026042804012251
UPCL,28,11,100,375.0,37500.0,2026-04-28 14:47:50.120,2026042804012250
UPCL,81,11,100,375.0,37500.0,2026-04-28 14:47:50.120,2026042804012249
UPCL,32,11,500,375.0,187500.0,2026-04-28 14:47:50.120,2026042804012248
UPCL,33,11,100,375.0,37500.0,2026-04-28 14:47:50.120,2026042804012247
UPCL,63,11,26,375.0,9750.0,2026-04-28 14:47:50.119,2026042804012246
UPCL,58,11,20,375.0,7500.0,2026-04-28 14:47:50.119,2026042804012245
UPCL,47,11,150,375.0,56250.0,2026-04-28 14:47:50.119,2026042804012244
UPCL,17,11,22,375.0,8250.0,2026-04-28 14:47:50.119,2026042804012243
UPCL,17,45,117,375.0,43875.0,2026-04-28 14:47:46.642,2026042804012239
UPCL,17,84,861,375.0,322875.0,2026-04-28 14:47:40.805,2026042804012223
UPCL,21,84,139,375.0,52125.0,2026-04-28 14:47:40.805,2026042804012222
UPCL,21,47,61,375.0,22875.0,2026-04-28 14:47:37.739,2026042804012212
UPCL,57,47,10,375.0,3750.0,2026-04-28 14:47:37.739,2026042804012211
UPCL,4,47,150,375.0,56250.0,2026-04-28 14:47:37.739,2026042804012210
UPCL,62,47,1000,375.0,375000.0,2026-04-28 14:47:37.739,2026042804012209
UPCL,13,47,100,375.0,37500.0,2026-04-28 14:47:37.739,2026042804012208
UPCL,13,47,200,375.0,75000.0,2026-04-28 14:47:37.739,2026042804012207
UPCL,38,47,12,375.0,4500.0,2026-04-28 14:47:37.739,2026042804012206
UPCL,49,47,50,375.0,18750.0,2026-04-28 14:47:37.739,2026042804012205
UPCL,38,47,50,375.0,18750.0,2026-04-28 14:47:37.738,2026042804012204
UPCL,28,47,50,375.0,18750.0,2026-04-28 14:47:37.738,2026042804012203
UPCL,101,47,30,375.0,11250.0,2026-04-28 14:47:37.738,2026042804012202
UPCL,39,47,1000,375.0,375000.0,2026-04-28 14:47:37.738,2026042804012201
UPCL,49,47,75,375.0,28125.0,2026-04-28 14:47:37.738,2026042804012200
UPCL,75,47,100,375.0,37500.0,2026-04-28 14:47:37.738,2026042804012199
UPCL,6,47,50,375.0,18750.0,2026-04-28 14:47:37.738,2026042804012198
UPCL,45,47,535,375.0,200625.0,2026-04-28 14:47:37.738,2026042804012197
UPCL,58,47,23,375.1,8627.300000000001,2026-04-28 14:47:37.738,2026042804012196
UPCL,29,47,288,375.1,108028.8,2026-04-28 14:47:37.738,2026042804012195
UPCL,34,47,150,375.5,56325.0,2026-04-28 14:47:37.737,2026042804012194
UPCL,29,48,500,375.1,187550.0,2026-04-28 14:46:34.356,2026042804012090
UPCL,17,34,80,375.5,30040.0,2026-04-28 14:46:26.526,2026042804012081
UPCL,29,26,212,375.1,79521.20000000001,2026-04-28 14:45:52.665,2026042804012031
UPCL,29,26,318,375.1,119281.8,2026-04-28 14:45:52.664,2026042804012030
UPCL,29,4,18,375.1,6751.8,2026-04-28 14:45:12.760,2026042804011960
UPCL,57,42,100,375.3,37530.0,2026-04-28 14:39:53.449,2026042804011298
UPCL,3,42,30,377.9,11337.0,2026-04-28 14:39:13.481,2026042804011231
UPCL,29,42,664,375.1,249066.4,2026-04-28 14:36:06.644,2026042804010959
UPCL,38,42,70,375.2,26264.0,2026-04-28 14:36:06.643,2026042804010958
UPCL,11,42,1266,375.3,475129.8,2026-04-28 14:36:06.643,2026042804010957
UPCL,11,96,34,375.3,12760.2,2026-04-28 14:33:56.468,2026042804010752
UPCL,38,96,20,376.0,7520.0,2026-04-28 14:33:56.468,2026042804010751
UPCL,4,42,45,376.0,16920.0,2026-04-28 14:33:46.828,2026042804010742
UPCL,4,96,36,377.0,13572.0,2026-04-28 14:33:30.442,2026042804010730
UPCL,49,96,1910,377.1,720261.0,2026-04-28 14:33:30.442,2026042804010729
UPCL,49,32,90,377.1,33939.0,2026-04-28 14:33:27.376,2026042804010728
UPCL,49,32,3000,377.1,1131300.0,2026-04-28 14:33:19.846,2026042804010721
UPCL,4,44,25,377.0,9425.0,2026-04-28 14:29:10.168,2026042804010391
UPCL,4,57,169,377.0,63713.0,2026-04-28 14:27:59.356,2026042804010332
UPCL,17,57,100,377.0,37700.0,2026-04-28 14:27:29.670,2026042804010306
UPCL,6,57,169,377.0,63713.0,2026-04-28 14:27:27.912,2026042804010304
UPCL,38,53,4,371.0,1484.0,2026-04-28 14:26:13.100,2026042804010199
UPCL,6,58,9,367.7,3309.3,2026-04-28 14:24:52.807,2026042804010115
UPCL,6,62,465,377.0,175305.0,2026-04-28 14:24:30.825,2026042804010079
UPCL,6,62,68,377.0,25636.0,2026-04-28 14:24:30.824,2026042804010078
UPCL,45,52,163,376.0,61288.0,2026-04-28 14:20:00.963,2026042804009769
UPCL,45,17,37,376.0,13912.0,2026-04-28 14:19:14.320,2026042804009696
UPCL,35,17,21,376.0,7896.0,2026-04-28 14:19:14.320,2026042804009695
UPCL,35,7,21,376.0,7896.0,2026-04-28 14:18:29.533,2026042804009586
UPCL,35,19,63,376.0,23688.0,2026-04-28 14:18:07.085,2026042804009551
UPCL,35,5,90,376.0,33840.0,2026-04-28 14:17:15.574,2026042804009448
UPCL,35,95,405,376.0,152280.0,2026-04-28 14:16:17.207,2026042804009350
UPCL,62,95,50,376.2,18810.0,2026-04-28 14:16:17.207,2026042804009349
UPCL,41,95,135,376.2,50787.0,2026-04-28 14:16:17.206,2026042804009348
UPCL,6,77,9,368.6,3317.4,2026-04-28 14:15:23.356,2026042804009283
UPCL,100,62,832,377.0,313664.0,2026-04-28 14:14:44.496,2026042804009255
UPCL,38,62,100,377.1,37710.0,2026-04-28 14:14:44.496,2026042804009254
UPCL,100,41,780,377.0,294060.0,2026-04-28 14:12:43.496,2026042804009062
UPCL,100,45,200,377.0,75400.0,2026-04-28 14:12:17.174,2026042804009039
UPCL,26,52,8,365.7,2925.6,2026-04-28 14:11:50.402,2026042804008962
UPCL,100,52,106,377.0,39962.0,2026-04-28 14:11:09.754,2026042804008867
UPCL,11,52,1839,377.1,693486.9,2026-04-28 14:11:09.753,2026042804008866
UPCL,38,52,30,377.1,11313.0,2026-04-28 14:11:09.753,2026042804008865
UPCL,38,52,25,377.1,9427.5,2026-04-28 14:11:09.753,2026042804008864
UPCL,38,65,75,377.1,28282.5,2026-04-28 14:05:20.249,2026042804008339
UPCL,100,42,163,377.0,61451.0,2026-04-28 14:04:04.769,2026042804008250
UPCL,100,57,919,377.0,346463.0,2026-04-28 14:02:31.764,2026042804008082
UPCL,34,57,81,378.0,30618.0,2026-04-28 14:02:31.764,2026042804008081
UPCL,34,48,500,378.0,189000.0,2026-04-28 14:02:15.278,2026042804008047
UPCL,34,52,58,378.0,21924.0,2026-04-28 14:00:10.378,2026042804007803
UPCL,34,57,61,378.0,23058.0,2026-04-28 13:54:03.746,2026042804007319
UPCL,34,47,300,378.0,113400.0,2026-04-28 13:52:47.531,2026042804007251
UPCL,41,38,55,376.2,20691.0,2026-04-28 13:50:30.827,2026042804007160
UPCL,34,47,700,378.0,264600.0,2026-04-28 13:43:15.508,2026042804006844
UPCL,34,47,1000,378.0,378000.0,2026-04-28 13:43:15.508,2026042804006843
UPCL,34,56,300,377.9,113370.0,2026-04-28 13:43:15.508,2026042804006842
UPCL,35,11,141,376.0,53016.0,2026-04-28 13:40:34.108,2026042804006702
UPCL,35,57,259,376.0,97384.0,2026-04-28 13:38:34.562,2026042804006634
UPCL,58,57,75,376.0,28200.0,2026-04-28 13:38:34.561,2026042804006633
UPCL,58,58,20,376.0,7520.0,2026-04-28 13:38:24.956,2026042804006611
UPCL,58,38,905,376.0,340280.0,2026-04-28 13:35:01.351,2026042804006424
UPCL,77,38,25,376.0,9400.0,2026-04-28 13:35:01.351,2026042804006423
UPCL,49,38,100,376.0,37600.0,2026-04-28 13:35:01.351,2026042804006422
UPCL,39,38,200,376.0,75200.0,2026-04-28 13:35:01.350,2026042804006421
UPCL,17,38,500,376.0,188000.0,2026-04-28 13:35:01.350,2026042804006420
UPCL,39,38,100,376.0,37600.0,2026-04-28 13:35:01.350,2026042804006419
UPCL,49,38,20,376.0,7520.0,2026-04-28 13:35:01.035,2026042804006418
UPCL,28,38,100,376.1,37610.0,2026-04-28 13:35:01.349,2026042804006417
UPCL,34,38,1000,376.5,376500.0,2026-04-28 13:35:01.349,2026042804006416
UPCL,45,38,25,376.6,9415.0,2026-04-28 13:35:01.349,2026042804006415
UPCL,77,38,25,376.7,9417.5,2026-04-28 13:35:01.348,2026042804006414
UPCL,17,28,53,377.0,19981.0,2026-04-28 13:34:52.776,2026042804006412
UPCL,41,28,95,377.0,35815.0,2026-04-28 13:32:03.787,2026042804006271
UPCL,48,17,42,377.0,15834.0,2026-04-28 13:31:47.282,2026042804006262
UPCL,48,38,58,377.0,21866.0,2026-04-28 13:30:29.553,2026042804006204
UPCL,37,45,10,377.3,3773.0,2026-04-28 13:26:51.322,2026042804006082
UPCL,21,57,10,378.0,3780.0,2026-04-28 13:14:55.129,2026042804005656
UPCL,21,26,90,377.9,34011.0,2026-04-28 13:14:55.128,2026042804005655
UPCL,44,57,20,378.0,7560.0,2026-04-28 13:09:26.512,2026042804005451
UPCL,16,57,156,378.0,58968.0,2026-04-28 13:09:12.159,2026042804005435
UPCL,52,57,25,378.0,9450.0,2026-04-28 13:09:12.158,2026042804005434
UPCL,52,45,22,378.0,8316.0,2026-04-28 13:06:04.514,2026042804005241
UPCL,52,49,53,378.0,20034.0,2026-04-28 12:56:02.305,2026042804004655
UPCL,38,49,14,378.0,5292.0,2026-04-28 12:56:02.305,2026042804004654
UPCL,45,49,31,379.0,11749.0,2026-04-28 12:56:02.304,2026042804004653
UPCL,45,38,191,379.0,72389.0,2026-04-28 12:55:45.164,2026042804004636
UPCL,4,38,25,379.0,9475.0,2026-04-28 12:55:45.164,2026042804004635
UPCL,4,38,61,379.0,23119.0,2026-04-28 12:55:45.164,2026042804004634
UPCL,54,38,23,379.0,8717.0,2026-04-28 12:55:45.164,2026042804004633
UPCL,48,39,98,380.0,37240.0,2026-04-28 12:55:25.532,2026042804004624
UPCL,48,96,147,380.0,55860.0,2026-04-28 12:53:21.161,2026042804004519
UPCL,48,45,275,380.0,104500.0,2026-04-28 12:51:16.251,2026042804004436
UPCL,77,13,25,380.9,9522.5,2026-04-28 12:50:30.754,2026042804004413
UPCL,48,5,100,380.0,38000.0,2026-04-28 12:50:05.009,2026042804004398
UPCL,6,52,9,370.0,3330.0,2026-04-28 12:48:43.022,2026042804004326
UPCL,48,5,100,380.0,38000.0,2026-04-28 12:44:19.061,2026042804004184
UPCL,48,58,10,380.0,3800.0,2026-04-28 12:43:01.089,2026042804004148
UPCL,48,71,270,380.0,102600.0,2026-04-28 12:40:16.448,2026042804004069
UPCL,3,13,70,380.9,26663.0,2026-04-28 12:38:57.698,2026042804004025
UPCL,48,13,153,380.9,58277.7,2026-04-28 12:37:35.535,2026042804003971
UPCL,48,51,25,380.9,9522.5,2026-04-28 12:37:35.535,2026042804003970
UPCL,48,39,70,380.9,26663.0,2026-04-28 12:37:35.535,2026042804003969
UPCL,54,5,100,379.0,37900.0,2026-04-28 12:33:43.427,2026042804003838
UPCL,54,45,24,379.0,9096.0,2026-04-28 12:31:25.635,2026042804003719
UPCL,18,45,19,379.0,7201.0,2026-04-28 12:31:25.635,2026042804003718
UPCL,18,39,81,379.0,30699.0,2026-04-28 12:22:59.606,2026042804003400
UPCL,21,38,22,381.1,8384.2,2026-04-28 12:09:38.843,2026042804002856
UPCL,21,25,50,381.1,19055.0,2026-04-28 12:09:32.544,2026042804002854
UPCL,21,41,100,381.1,38110.0,2026-04-28 12:08:57.312,2026042804002843
UPCL,21,36,245,381.0,93345.0,2026-04-28 12:08:43.884,2026042804002839
UPCL,25,36,30,381.0,11430.0,2026-04-28 12:05:47.032,2026042804002715
UPCL,6,36,200,381.0,76200.0,2026-04-28 12:01:54.358,2026042804002577
UPCL,6,58,500,379.2,189600.0,2026-04-28 12:00:44.111,2026042804002503
UPCL,58,36,25,381.0,9525.0,2026-04-28 11:59:34.099,2026042804002462
UPCL,46,39,30,381.7,11451.0,2026-04-28 11:58:06.062,2026042804002429
UPCL,58,45,1000,380.0,380000.0,2026-04-28 11:55:59.829,2026042804002316
UPCL,34,45,100,380.0,38000.0,2026-04-28 11:55:59.829,2026042804002315
UPCL,38,45,100,380.0,38000.0,2026-04-28 11:55:59.829,2026042804002314
UPCL,6,45,740,380.2,281348.0,2026-04-28 11:55:59.829,2026042804002313
UPCL,77,45,12,381.7,4580.4,2026-04-28 11:55:59.828,2026042804002312
UPCL,77,58,18,381.7,6870.599999999999,2026-04-28 11:55:50.212,2026042804002304
UPCL,6,58,260,380.2,98852.0,2026-04-28 11:55:25.541,2026042804002280
UPCL,32,58,200,380.2,76040.0,2026-04-28 11:55:25.541,2026042804002279
UPCL,56,58,40,380.3,15212.0,2026-04-28 11:55:25.541,2026042804002278
UPCL,42,58,10,381.7,3817.0,2026-04-28 11:54:59.260,2026042804002265
UPCL,56,50,100,380.3,38030.0,2026-04-28 11:54:49.732,2026042804002259
UPCL,56,11,50,380.3,19015.0,2026-04-28 11:54:31.169,2026042804002229
UPCL,41,94,61,382.0,23302.0,2026-04-28 11:50:03.520,2026042804001971
UPCL,41,33,190,382.0,72580.0,2026-04-28 11:50:03.520,2026042804001970
UPCL,41,25,10,381.5,3815.0,2026-04-28 11:50:03.519,2026042804001969
UPCL,3,33,10,382.0,3820.0,2026-04-28 11:47:22.655,2026042804001834
UPCL,44,11,1839,382.0,702498.0,2026-04-28 11:38:02.261,2026042804001358
UPCL,44,91,300,382.0,114600.0,2026-04-28 11:34:34.590,2026042804001233
UPCL,44,50,361,382.0,137902.0,2026-04-28 11:32:42.250,2026042804001152
UPCL,100,50,639,382.1,244161.9,2026-04-28 11:32:42.250,2026042804001151
UPCL,100,28,1160,382.1,443236.0,2026-04-28 11:31:44.043,2026042804001110
UPCL,100,53,60,382.1,22926.0,2026-04-28 11:27:59.681,2026042804000967
UPCL,58,94,100,383.0,38300.0,2026-04-28 11:27:46.543,2026042804000958
UPCL,100,49,58,382.1,22161.800000000003,2026-04-28 11:24:11.273,2026042804000832
UPCL,38,22,4,374.0,1496.0,2026-04-28 11:22:23.670,2026042804000746
UPCL,100,94,500,382.1,191050.0,2026-04-28 11:22:20.564,2026042804000740
UPCL,100,66,290,382.1,110809.0,2026-04-28 11:22:15.910,2026042804000739
UPCL,3,66,10,382.2,3822.0,2026-04-28 11:21:39.951,2026042804000725
UPCL,100,58,218,382.1,83297.8,2026-04-28 11:20:53.024,2026042804000697
UPCL,100,46,75,382.1,28657.5,2026-04-28 11:20:20.496,2026042804000679
UPCL,34,25,10,384.0,3840.0,2026-04-28 11:18:31.301,2026042804000610
UPCL,6,91,350,380.9,133315.0,2026-04-28 11:14:19.273,2026042804000440
UPCL,84,36,12,382.0,4584.0,2026-04-28 11:11:54.070,2026042804000340
UPCL,84,49,300,382.0,114600.0,2026-04-28 11:11:54.069,2026042804000339
UPCL,84,62,263,382.0,100466.0,2026-04-28 11:11:54.069,2026042804000338
UPCL,58,33,13,380.0,4940.0,2026-04-28 11:11:13.078,2026042804000312
UPCL,58,62,27,382.0,10314.0,2026-04-28 11:11:01.562,2026042804000308
UPCL,58,62,10,382.0,3820.0,2026-04-28 11:05:21.847,2026042804000135
